X,Y,fid,OBJECTID,HISTORYCZN,NUM_SLUP,NUM_EKSP_S,TYP,NAZW_STAC,FUNKCJA_SL,layer,path,icon_url
19.0138154010856,49.8140820739306,"179","2425391",,BBB006851,,ŻN-10,,Narożny,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0135787537554,49.8143480494385,"180","2425392",,BBB006852,,ŻN,,Narożny,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0132207020457,49.8145770781317,"181","2425633",,BBB006855,,ALA-12,,Rozgałęźno-krańcowo-przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0135342363382,49.8147374724201,"182","2425634",,BBB006856,,ALA,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0138628588084,49.8148869888189,"183","2425635",,BBB006858,,ALA-12,,Narożny,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0113927037198,49.8163647639839,"184","2425641",,BBB006870,,EPV 10.5/6,,Krańcowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0116948054888,49.8161292070021,"185","2425642",,BBB006872,,E 10.5/3.5,,Narożny,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.011906501184,49.8158746119949,"186","2425643",,BBB006874,,EPV 10.5/10,,Odporowo-narożny,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0121528748542,49.8156304497806,"187","2425644",,BBB006876,,ŻN-9,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0129246581759,49.8148264334207,"188","2425648",,BBB006883,,ALA,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0045571374685,49.8237626682701,"190","2425792","24",BBB007334,,E 10.5/10,,Krańcowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0066765163253,49.8206594485151,"192","2816866",,BBB053478,,Drewniany,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0131599005069,49.8146759066385,"204","2642486",,BBB035214,,ŻN-10,,Latarnia,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
18.9998929118774,49.8246165484196,"205","2426199",,BBB007373,,ŻN-10,,Krańcowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0156794463329,49.820818827493,"207","2669184",,BBB040646,,ŻN,,Krańcowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0156175984597,49.8204216862249,"208","2669202",,BBB040648,,ŻN-10,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0153014595268,49.8203155761322,"209","2669203",,BBB040649,,ŻN-10,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0150516597058,49.8202349420182,"210","2669204",,BBB040650,,ŻN-10,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0148165776806,49.8198519866674,"211","2669205",,BBB040651,,ŻN,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0103482164826,49.8169437572941,"220","2669283",,BBB040697,,ŻN,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0153755664206,49.8215303119161,"221","2669169",,BBB040631,,ALA-10,,Odporowo-narożny,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0148177702886,49.8213925717218,"222","2669170",,BBB040632,,ALA-10,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0180118560114,49.8159144853186,"229","2642470",,BBB035029,,ŻN-10,,Odporowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.017646166746,49.8157709529202,"230","2642471",,BBB035030,,ŻN-10,,Narożny,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0172864464929,49.8156309906183,"231","2642472",,BBB035032,,ŻN-10,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0169576549958,49.8155073094719,"232","2642473",,BBB035033,,ŻN-10,,Narożny,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0045965325651,49.8211106967016,"237","2361706",,BBB284128,,ŻN-12,,Odporowo-narożny,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0146746344944,49.8201239954413,"238","2669206",,BBB040652,,ŻN,,Rozgałęźno-przelotowo-krańcowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0112613616115,49.8166291231981,"241","2642488",,BBB035216,,ALA-12,,Latarnia,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0070959041285,49.8209432592829,"242","2816867",,BBB053479,,ŻN-10,,Krańcowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0178586033809,49.8163693712759,"246","2686160",,BBB042015,,ŻN-10,,Rozgałęźno-odporowo-narożno-krańcowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0180146367246,49.8162033363048,"247","2686161",,BBB042016,,ŻN-10,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0170963103829,49.8163048048139,"249","2686177",,BBB042032,,ŻN-10,,Narożny,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
18.9934558594193,49.8178592619282,"252","2462646",,BBB011427,,ŻN-10,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0124085523165,49.8153581157757,"257","2425646",,BBB006879,,ALA-12,,Przelotowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0140814162563,49.8189310034233,"258","2669167",,BBB040629,,ŻN,,Krańcowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0151061925595,49.8193070012239,"259","2686075",,BBB041978,,E 10.5/10,,Odporowy,PW1C Slupy TD przyciete,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C Slupy TD przyciete,./0.png
19.0134516107365,49.8187100754308,"268","3703413",,BBB443714,,E 10.5/2.5,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0118866540241,49.8188616639166,"269","2669238",,BBB040668,,Drewniany,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0115683293092,49.8187771427345,"270","2669239",,BBB040669,,ŻN-9,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0090070477899,49.8182884020128,"271","2669268",,BBB040682,,ŻN,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0029297744895,49.8245572644672,"272","2426184",,BBB007358,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9993337029741,49.8241649104174,"273","2426201",,BBB007375,,ŻN,,Odporowo-narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0030173040539,49.8234768613592,"274","2426149","27",BBB007339,,DANA,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0017359356521,49.8192358347175,"275","2554188",5/III,BBB021017,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0015681034662,49.8195780331298,"276","2554189",4/III,BBB021018,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0009105278968,49.8201319353736,"277","2554192",2/III,BBB021021,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0005714927687,49.8203492869172,"278","2554193",1/III,BBB021022,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0007490090735,49.8168473013089,"279","2554145",,BBB020974,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0006421959495,49.8172493685904,"280","2554146",,BBB020975,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0004121454314,49.8179931846195,"281","2554148",,BBB020977,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0000778906905,49.8187661331328,"282","2554150",,BBB020979,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9999126352871,49.8191610250048,"283","2554151",,BBB020980,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.999733812036,49.8195194286106,"284","2554152",,BBB020981,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0018068867191,49.8172533426382,"285","2554176",9/III,BBB021005,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0030762777195,49.8213563706156,"286","2554158",19/I,BBB020987,,ŻN,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0028845024629,49.8216340650953,"287","2554159",18/I,BBB020988,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0026870022551,49.8219078794157,"288","2554160",12/I,BBB020989,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.002239476259,49.8173791812895,"289","2554177",10/III,BBB021006,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0021284583199,49.8177776266892,"290","2554178",,BBB021007,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0020474774829,49.8186245770101,"291","2554182",7/III,BBB021011,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0019054146615,49.8189055267569,"292","2554183",6/III,BBB021012,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0030183856341,49.8187908592768,"293","2554184",,BBB021013,,ŻN,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0027681456329,49.8191582209719,"294","2554185",,BBB021014,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0025262530329,49.8195255278711,"295","2554186",15/III,BBB021015,,E,,Odporowo-narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9995284025903,49.8198759121988,"296","2554153",,BBB020982,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0009148118487,49.8229147705825,"297","2426155","31",BBB007345,,DANA,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0081557352111,49.8214337293542,"298","2361763",,BBB284186,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0040248520064,49.8222605132437,"299","2361699",,BBB284119,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0058575839922,49.8221153036967,"300","2361701",,BBB284122,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0053695158043,49.8220101820321,"301","2361702",,BBB284123,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0047130346802,49.8215172246531,"302","2361707",,BBB284130,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0047828105105,49.8218725994171,"303","2361708",,BBB284131,,ŻN-10,,Rozgałęźno-narożno-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0047915759558,49.820931645451,"304","2361705",,BBB284127,,ŻN-12,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0043665712054,49.8223769795725,"305","2361710",,BBB284133,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0071592301692,49.8222048499794,"306","2361737",,BBB284172,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0073325841196,49.8219901601924,"307","2361738",,BBB284174,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0075585802845,49.8217024498212,"308","2361739",,BBB284175,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0083181145322,49.8227682072738,"309","2361725",,BBB284154,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9984856930862,49.8242513907282,"310","2426206",,BBB007380,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9974649821797,49.8196769906258,"311","2462631",,BBB011412,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0031582017839,49.8244276240846,"312","2425790",,BBB007332,,Drewniany,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.008432470254,49.8243026093753,"313","2340213",,BBB277847,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0050274088086,49.8238854814172,"314","2340223","23",BBB277857,,E 10.5/15,,Krańcowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9980903716683,49.8198780638935,"315","2462633",,BBB011414,,E 10.5/20,,Rozgałęźno-narożno-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9984080566444,49.8193204614309,"316","2462635",,BBB011416,,E 10.5/10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9986530538381,49.8189046983782,"317","2462636",,BBB011417,,E 10.5/12,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0153842774472,49.8212127759902,"318","2669168",,BBB040630,,ŻN,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0108511444017,49.8189613543571,"319","2669237",,BBB040667,,E 10.5/6,,Odporowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0008695391885,49.8164548084486,"320","2553856",,BBB020973,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9979999728131,49.8225123179875,"326","2317973",,BBB273057,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9978852897561,49.8227111757609,"327","2317974",,BBB273059,,E 10.5/12,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0075545506402,49.82407730703,"333","2340216",,BBB277850,,ŻN,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0070521145925,49.8251062187352,"338","2345716",,BBB279762,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0068230655675,49.8254961715229,"339","2345717",,BBB279764,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.003404339773,49.8255607252535,"347","2345663",,BBB279748,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0033707132757,49.8246151037252,"348","2426183",,BBB007357,,ŻN-10,,Odporowo-narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0019108457447,49.8227714514248,"349","2426153",1/69,BBB007343,,ŻN-9,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9985561517094,49.824927540165,"351","2426203",,BBB007377,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9990653441162,49.8175787596969,"353","2462639",,BBB011420,,E,,Przelotowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9991286292499,49.8172824694351,"354","2462640",,BBB011421,,E 10.5/4.3,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9989736999724,49.8179522449779,"355","2462638",,BBB011419,,E 10.5/10,,Rozgałęźno-odporowo-narożno-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0003902747511,49.8245819725908,"356","2426198",,BBB007372,,ŻN-10,,Rozgałęźno-odporowo-narożno-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0006597256263,49.8228892969652,"357","2426182","32",BBB007356,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0011878996115,49.8247498108409,"358","2426189",,BBB007363,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9995099695881,49.8232106530839,"359","2426158",,BBB007348,,ŻN,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0132172603472,49.818634688276,"360","2669165",,BBB040627,,Drewniany,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0136539176185,49.8187862459134,"361","2669166",,BBB040628,,Drewniany,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0103085059979,49.8190602917063,"362","2669235",,BBB040665,,ŻN,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0117938348818,49.8180873029018,"363","2669234",,BBB040664,,Drewniany,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9986948556736,49.8246430181918,"364","2426204",,BBB007378,,ŻN-9,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9988789226081,49.8244266304427,"365","2426205",,BBB007379,,ŻN,,Rozgałęźno-odporowo-narożno-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0027729022331,49.8248303675248,"366","2426185",,BBB007359,,ŻN-10,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0005157360747,49.8222327826738,"367","2426160",,BBB007350,,ŻN-10,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9992081809392,49.8238476163062,"368","2426200",,BBB007374,,ŻN,,Krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0020071647927,49.8231733548709,"369","2426151","29",BBB007341,,DANA,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0148858319465,49.8141790493886,"370","2425388",,BBB006836,,ŻN,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0147828978291,49.8139872951853,"371","2425389",,BBB006841,,ŻN-10,,Odporowo-narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0025080802184,49.8233302973644,"372","2426150","28",BBB007340,,DANA,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.0058856072512,49.8201308354131,"373","2814912",,BBB053476,,Drewniany,,Przelotowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
19.000723221505,49.8246319331966,"374","2426191",,BBB007365,,ŻN-10,,Rozgałęźno-przelotowo-krańcowy,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
18.9995923014345,49.8229792082439,"375","2426159",,BBB007349,,ŻN-9,,Narożny,PW1C TD na przylaczach,C:/Projekty/PW1C 11-12/PW1C 11-12.gpkg|layername=PW1C TD na przylaczach,./0.png
